user_id,data_source,age,gender_encoded,screen_time_hours,social_media_hours,gaming_hours,study_work_hours,sleep_hours,notifications_per_day,stress_level_norm,anxiety_score_norm,depression_score_norm,happiness_score_norm,focus_score_norm,productivity_score_norm,digital_dependence_norm,sleep_quality_norm,physical_activity_days,phone_unlocks,app_opens_per_day,weekend_screen_time,battery_drain_percent,addiction_severity,high_risk_flag,device_type_encoded,region,income_level,education_level,daily_role
2104,addiction_analysis,34,0,8.33,2.18,1.94,3.15,4.71,25,0.5,0.4,0.4167,0.7427,0.8445,0.6078,0.5783,0.1014,4,77,105,9.15,24.1,2,1,4,Unknown,Unknown,Unknown,Unknown
2105,addiction_analysis,18,1,7.11,2.89,1.08,2.51,8.07,223,0.5,0.4,0.3833,0.8268,0.8253,0.5453,0.3758,0.5814,4,146,151,9.7,22.1,1,0,4,Unknown,Unknown,Unknown,Unknown
2106,addiction_analysis,32,0,3.06,2.54,3.06,5.35,7.13,40,0.8,0.64,0.5933,0.6233,0.7605,0.7628,0.2567,0.4471,2,40,174,4.22,11.5,1,0,4,Unknown,Unknown,Unknown,Unknown
2107,addiction_analysis,29,1,6.78,3.1,2.47,2.39,6.25,49,0.5,0.4,0.3833,0.7812,0.8217,0.5335,0.3661,0.3214,4,74,168,7.75,21.6,1,0,4,Unknown,Unknown,Unknown,Unknown
2108,addiction_analysis,32,1,7.02,4.26,0.47,4.65,6.75,126,0.2,0.16,0.24,0.9738,1,0.7986,0.7065,0.3929,5,107,51,9.64,23.9,3,1,4,Unknown,Unknown,Unknown,Unknown
2109,addiction_analysis,22,1,9.68,4.71,1.53,4.77,6.95,26,0.2,0.16,0.2067,0.9788,1,0.8089,0.618,0.4214,5,88,110,11.09,31.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2110,addiction_analysis,35,1,10.61,3.39,2.99,5.03,4.71,206,0.8,0.64,0.66,0.5628,0.7509,0.7315,0.8121,0.1014,2,167,50,11.65,31.6,3,1,4,Unknown,Unknown,Unknown,Unknown
2111,addiction_analysis,27,0,5.67,2.65,1.53,3.22,5.42,75,0.8,0.64,0.56,0.5805,0.6966,0.5546,0.1668,0.2029,2,75,15,6.91,18.2,0,0,4,Unknown,Unknown,Unknown,Unknown
2112,addiction_analysis,31,1,10.01,4.26,0.7,4.19,6.19,95,0.8,0.64,0.66,0.5998,0.7257,0.6494,0.7944,0.3129,2,118,145,11.08,31.4,3,1,4,Unknown,Unknown,Unknown,Unknown
2113,addiction_analysis,31,0,5.36,0.65,1,2.22,6.92,164,0.5,0.4,0.35,0.798,0.8166,0.5169,0.1576,0.4171,4,108,114,7.34,14.4,0,0,4,Unknown,Unknown,Unknown,Unknown
2114,addiction_analysis,35,0.5,8.03,5.79,0.01,2.03,5.49,194,0.2,0.16,0.2067,0.9422,0.9609,0.5584,0.5695,0.2129,5,142,169,10.83,28.8,2,1,4,Unknown,Unknown,Unknown,Unknown
2115,addiction_analysis,20,1,9.89,3.67,0.72,5.74,8.01,200,0.8,0.64,0.66,0.6452,0.7722,0.8009,0.7909,0.5729,2,159,167,10.67,30.2,3,1,4,Unknown,Unknown,Unknown,Unknown
2116,addiction_analysis,30,1,5.97,1.73,0.26,5.49,4.72,210,0.2,0.16,0.14,0.923,1,0.8706,0.1756,0.1029,5,132,52,7.92,17.5,0,0,4,Unknown,Unknown,Unknown,Unknown
2117,addiction_analysis,34,0,4.41,3.14,2.07,0.61,6.91,134,0.5,0.4,0.3833,0.7978,0.7683,0.3596,0.2964,0.4157,4,89,164,6.84,15.7,1,0,4,Unknown,Unknown,Unknown,Unknown
2118,addiction_analysis,32,0,7.73,4.51,3.35,3.36,5.63,167,0.8,0.64,0.6267,0.5858,0.7008,0.5683,0.5607,0.2329,2,129,137,10.47,26.1,2,1,4,Unknown,Unknown,Unknown,Unknown
2119,addiction_analysis,23,1,11.37,1.24,1.96,1.11,6.96,124,0.5,0.4,0.4167,0.799,0.7833,0.4085,0.6677,0.4229,4,141,100,14.34,30.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2120,addiction_analysis,31,1,3.69,1.66,3.2,5.2,8.39,100,0.2,0.16,0.14,1,1,0.8457,0.1085,0.6271,5,70,119,6.34,11.7,0,0,4,Unknown,Unknown,Unknown,Unknown
2121,addiction_analysis,23,1,8.37,5.9,1.47,2.44,8.18,210,0.8,0.64,0.66,0.6495,0.6732,0.4784,0.7462,0.5971,2,151,121,9.13,29.8,3,1,4,Unknown,Unknown,Unknown,Unknown
2122,addiction_analysis,33,0.5,11.22,3.29,0.35,5.12,5.45,238,0.8,0.64,0.66,0.5812,0.7536,0.7403,0.83,0.2071,2,185,166,13.34,33,3,1,4,Unknown,Unknown,Unknown,Unknown
2123,addiction_analysis,23,0,9.28,1.13,0.83,5.03,6.75,129,0.8,0.64,0.6267,0.6138,0.7509,0.7315,0.6063,0.3929,2,126,141,10.65,24.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2124,addiction_analysis,25,0.5,10.22,4.3,1.69,1.16,8.27,39,0.8,0.64,0.66,0.6518,0.6348,0.3533,0.8006,0.61,2,97,135,12.25,32,3,1,4,Unknown,Unknown,Unknown,Unknown
2125,addiction_analysis,19,0.5,9.79,0.75,2.76,5.09,5.59,192,0.8,0.64,0.66,0.5848,0.7527,0.7374,0.7879,0.2271,2,155,56,11.79,25.6,3,1,4,Unknown,Unknown,Unknown,Unknown
2126,addiction_analysis,28,0,7.53,2.38,1.68,5.82,8.4,194,0.8,0.64,0.5933,0.655,0.7746,0.8087,0.3881,0.6286,2,138,168,10.32,22.4,1,0,4,Unknown,Unknown,Unknown,Unknown
2127,addiction_analysis,26,0,11.99,1.7,2.53,1.3,5.95,248,0.5,0.4,0.4167,0.7737,0.789,0.427,0.686,0.2786,4,195,102,12.75,32.5,2,1,4,Unknown,Unknown,Unknown,Unknown
2128,addiction_analysis,35,0.5,10.93,0.87,2.96,5.9,8.77,85,0.2,0.16,0.2067,1,1,0.9057,0.6548,0.6814,5,121,141,13.6,28.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2129,addiction_analysis,24,1,6.65,0.71,2.78,2.67,7.07,86,0.2,0.16,0.2067,0.9818,0.9801,0.6209,0.5289,0.4386,5,88,106,7.8,17.7,2,1,4,Unknown,Unknown,Unknown,Unknown
2130,addiction_analysis,21,0.5,5.83,1.7,0.21,1.83,8.53,225,0.8,0.64,0.56,0.6582,0.6549,0.4188,0.1715,0.6471,2,137,135,7.82,17.1,0,0,4,Unknown,Unknown,Unknown,Unknown
2131,addiction_analysis,31,0,9.26,2.18,3.53,3.69,6.59,181,0.2,0.16,0.2067,0.9698,1,0.7163,0.6057,0.37,5,146,86,12.05,26.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2132,addiction_analysis,33,0.5,8.72,5.41,1.31,5.7,8.67,127,0.2,0.16,0.2067,1,1,0.8886,0.5898,0.6671,5,121,117,10.49,29.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2133,addiction_analysis,33,1,4.73,2.86,0.12,4.31,5.04,188,0.2,0.16,0.1733,0.931,1,0.7694,0.3058,0.1486,5,113,72,7,16.1,1,0,4,Unknown,Unknown,Unknown,Unknown
2134,addiction_analysis,23,1,8.82,4.54,3.78,1.02,7.28,245,0.2,0.16,0.2067,0.987,0.9306,0.4597,0.5927,0.4686,5,169,73,11.35,28.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2135,addiction_analysis,25,1,6.9,2.2,0.06,5.4,4.95,222,0.2,0.16,0.2067,0.9288,1,0.8629,0.5363,0.1357,5,144,94,8.13,20.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2136,addiction_analysis,18,0.5,4.42,2.04,3.23,4.65,4.53,173,0.5,0.4,0.35,0.7382,0.8895,0.7544,0.13,0.0757,4,105,93,6.02,14.1,0,0,4,Unknown,Unknown,Unknown,Unknown
2137,addiction_analysis,34,1,6.83,0.86,1.35,5.94,4.54,225,0.5,0.4,0.4167,0.7385,0.9282,0.8804,0.5342,0.0771,4,145,162,8.04,18.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2138,addiction_analysis,35,0.5,8.58,0.86,0.77,0.71,5.9,182,0.5,0.4,0.4167,0.7725,0.7713,0.3694,0.5857,0.2714,4,141,49,9.83,22.7,2,1,4,Unknown,Unknown,Unknown,Unknown
2139,addiction_analysis,23,0.5,6.47,0.92,3.61,4.79,4.62,71,0.8,0.64,0.5933,0.5605,0.7437,0.7081,0.357,0.0886,2,80,96,7.93,17.6,1,0,4,Unknown,Unknown,Unknown,Unknown
2140,addiction_analysis,23,1,3.32,5.76,0.97,2.6,6.22,169,0.2,0.16,0.2067,0.9605,0.978,0.6141,0.431,0.3171,5,94,123,5.32,16.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2141,addiction_analysis,35,1,6.45,3.63,0.37,0.86,8.2,220,0.2,0.16,0.2067,1,0.9258,0.444,0.523,0.6,5,140,64,8.47,21.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2142,addiction_analysis,26,0.5,8.88,5.22,1.18,2.58,7.53,151,0.2,0.16,0.24,0.9932,0.9774,0.6121,0.7612,0.5043,5,131,63,10.06,30,3,1,4,Unknown,Unknown,Unknown,Unknown
2143,addiction_analysis,34,0.5,7.85,1.77,0.95,1.65,6.17,208,0.8,0.64,0.5933,0.5993,0.6495,0.4012,0.3975,0.31,2,146,149,9.3,22.3,1,0,4,Unknown,Unknown,Unknown,Unknown
2144,addiction_analysis,31,1,9.98,2.49,1.15,2.06,7.77,65,0.2,0.16,0.24,0.9992,0.9618,0.5613,0.7935,0.5386,5,106,113,12.84,28.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2145,addiction_analysis,32,0,5.42,2.37,3.33,3.68,6.06,214,0.8,0.64,0.5933,0.5965,0.7104,0.5996,0.3261,0.2943,2,129,158,7.5,17.1,1,0,4,Unknown,Unknown,Unknown,Unknown
2146,addiction_analysis,18,0,5.24,2.85,3.62,5.3,6.4,103,0.2,0.16,0.1733,0.965,1,0.8543,0.3208,0.3429,5,83,68,6.55,17.4,1,0,4,Unknown,Unknown,Unknown,Unknown
2147,addiction_analysis,19,0,5.33,1.19,2.2,1.61,4.67,171,0.2,0.16,0.14,0.9218,0.9483,0.5173,0.1568,0.0957,5,111,165,6.68,15.1,0,0,4,Unknown,Unknown,Unknown,Unknown
2148,addiction_analysis,27,1,9.66,3.86,1.61,2.58,8.83,130,0.8,0.64,0.66,0.6658,0.6774,0.4921,0.7841,0.69,2,129,130,11.63,29.9,3,1,4,Unknown,Unknown,Unknown,Unknown
2149,addiction_analysis,31,1,9.31,3.02,3.41,4.03,8.42,241,0.2,0.16,0.24,1,1,0.7454,0.7738,0.6314,5,171,125,11.27,27.8,3,1,4,Unknown,Unknown,Unknown,Unknown
2150,addiction_analysis,20,0,3.24,4.67,3.19,1.93,8.78,203,0.5,0.4,0.45,0.8445,0.8079,0.4886,0.5953,0.6829,4,107,129,4,15.1,3,1,4,Unknown,Unknown,Unknown,Unknown
2151,addiction_analysis,31,0.5,9.55,0.5,1.35,3.49,6.77,25,0.8,0.64,0.66,0.6142,0.7047,0.581,0.7809,0.3957,2,86,39,11.01,24.6,3,1,4,Unknown,Unknown,Unknown,Unknown
2152,addiction_analysis,23,1,4.84,4.32,3.88,2.52,8.49,131,0.2,0.16,0.24,1,0.9756,0.6062,0.6424,0.6414,5,91,162,6.63,18.6,3,1,4,Unknown,Unknown,Unknown,Unknown
2153,addiction_analysis,28,0.5,10.03,2.75,2.83,4.85,5.53,107,0.8,0.64,0.6267,0.5833,0.7455,0.7139,0.6283,0.2186,2,123,94,10.64,29.2,2,1,4,Unknown,Unknown,Unknown,Unknown
2154,addiction_analysis,31,1,3.65,5.07,2.15,1.42,5.99,134,0.2,0.16,0.24,0.9548,0.9426,0.4988,0.6074,0.2843,5,83,46,4.9,16.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2155,addiction_analysis,25,0.5,7.85,5.29,4,2.85,5.28,116,0.2,0.16,0.2067,0.937,0.9855,0.6385,0.5642,0.1829,5,109,92,9.64,27.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2156,addiction_analysis,27,0.5,8.16,4.67,1.63,3.58,4.73,118,0.5,0.4,0.4167,0.7432,0.8574,0.6498,0.5733,0.1043,4,112,65,9.47,27.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2157,addiction_analysis,20,0,3.2,0.94,3.06,2.92,7.1,173,0.8,0.64,0.56,0.6225,0.6876,0.5253,0.0941,0.4429,2,95,100,3.91,9.4,0,0,4,Unknown,Unknown,Unknown,Unknown
2158,addiction_analysis,34,0,10.74,1.31,3.47,4.39,6.57,154,0.2,0.16,0.24,0.9692,1,0.7763,0.8159,0.3671,5,148,111,13.14,28.8,3,1,4,Unknown,Unknown,Unknown,Unknown
2159,addiction_analysis,31,0.5,4.32,5.7,2.99,1.69,5.87,92,0.5,0.4,0.45,0.7717,0.8007,0.4651,0.6271,0.2671,4,71,69,6.39,19.4,3,1,4,Unknown,Unknown,Unknown,Unknown
2160,addiction_analysis,25,1,5.09,3.45,2.7,1.33,5.5,132,0.8,0.64,0.5933,0.5825,0.6399,0.37,0.3164,0.2143,2,94,122,5.81,17.9,1,0,4,Unknown,Unknown,Unknown,Unknown
2161,addiction_analysis,21,0,10.97,2.16,3.47,3.04,8.49,64,0.5,0.4,0.45,0.8372,0.8412,0.5971,0.8226,0.6414,4,113,120,13.7,30.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2162,addiction_analysis,35,0.5,5.82,0.73,2.46,5.5,8.62,174,0.5,0.4,0.3833,0.8405,0.915,0.8374,0.3378,0.66,4,116,140,8.35,15.6,1,0,4,Unknown,Unknown,Unknown,Unknown
2163,addiction_analysis,26,0,9.16,4.08,3.76,5.12,7.71,55,0.2,0.16,0.24,0.9978,1,0.8389,0.7694,0.53,5,95,165,10.55,29,3,1,4,Unknown,Unknown,Unknown,Unknown
2164,addiction_analysis,18,0,11.66,4.81,1.9,3.06,7.01,92,0.2,0.16,0.24,0.9802,0.9918,0.659,0.8429,0.43,5,130,21,12.82,36.4,3,1,4,Unknown,Unknown,Unknown,Unknown
2165,addiction_analysis,32,0.5,6.19,2.19,1.78,1.6,4.9,101,0.8,0.64,0.5933,0.5675,0.648,0.3963,0.3487,0.1286,2,90,135,8.61,18.8,1,0,4,Unknown,Unknown,Unknown,Unknown
2166,addiction_analysis,19,0.5,10.1,4.04,0.19,5.18,7.82,223,0.5,0.4,0.4167,0.8205,0.9054,0.8062,0.6304,0.5457,4,170,119,11.53,31.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2167,addiction_analysis,27,0.5,9.5,2.39,2.1,5.77,6,188,0.5,0.4,0.4167,0.775,0.9231,0.8638,0.6127,0.2857,4,151,123,10.91,27.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2168,addiction_analysis,22,1,11.47,2.86,0.13,4.26,8.62,215,0.2,0.16,0.24,1,1,0.7651,0.8374,0.66,5,178,18,14.12,33,3,1,4,Unknown,Unknown,Unknown,Unknown
2169,addiction_analysis,20,1,3.63,4.55,3.26,3.72,7.89,112,0.8,0.64,0.66,0.6422,0.7116,0.6035,0.6068,0.5557,2,74,122,4.32,15.9,3,1,4,Unknown,Unknown,Unknown,Unknown
2170,addiction_analysis,20,0,7.93,4.26,1.27,1.68,8.83,221,0.2,0.16,0.24,1,0.9504,0.5242,0.7332,0.69,5,152,85,9.43,26.2,3,1,4,Unknown,Unknown,Unknown,Unknown
2171,addiction_analysis,32,0.5,6.83,1.01,2.57,4.06,6.8,191,0.5,0.4,0.4167,0.795,0.8718,0.6967,0.5342,0.4,4,131,15,8.03,18.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2172,addiction_analysis,30,0.5,7.93,1.31,2.46,4.57,7.7,114,0.8,0.64,0.5933,0.6375,0.7371,0.6866,0.3999,0.5286,2,109,118,9.29,21.8,1,0,4,Unknown,Unknown,Unknown,Unknown
2173,addiction_analysis,20,0,5.49,1.4,0.93,1.77,7.78,167,0.5,0.4,0.3833,0.8195,0.8031,0.473,0.3281,0.54,4,111,62,7.23,15.8,1,0,4,Unknown,Unknown,Unknown,Unknown
2174,addiction_analysis,33,1,9.12,3.93,1.69,5.53,4.8,34,0.2,0.16,0.24,0.925,1,0.874,0.7682,0.1143,5,87,105,9.79,28.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2175,addiction_analysis,27,0,7.36,2.98,0.97,3.53,8.27,84,0.8,0.64,0.5933,0.6518,0.7059,0.5849,0.3831,0.61,2,92,131,9.69,22.9,1,0,4,Unknown,Unknown,Unknown,Unknown
2176,addiction_analysis,32,0.5,5.69,2.16,0.51,1.53,7.23,92,0.8,0.64,0.56,0.6258,0.6459,0.3895,0.1674,0.4614,2,82,41,6.23,17.5,0,0,4,Unknown,Unknown,Unknown,Unknown
2177,addiction_analysis,33,1,8.81,5.11,3.97,3.45,7.86,199,0.5,0.4,0.45,0.8215,0.8535,0.6371,0.7591,0.5514,4,150,119,10.34,29.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2178,addiction_analysis,24,0,3.81,1.62,1.47,3.28,5.35,56,0.2,0.16,0.1733,0.9388,0.9984,0.6805,0.2787,0.1929,5,53,105,5.6,12,1,0,4,Unknown,Unknown,Unknown,Unknown
2179,addiction_analysis,35,0,10.33,2.42,3.8,5.65,7.99,113,0.2,0.16,0.24,1,1,0.8843,0.8038,0.57,5,128,178,11.25,29.5,3,1,4,Unknown,Unknown,Unknown,Unknown
2180,addiction_analysis,19,0,10.28,3.37,2.82,4.23,8.88,63,0.5,0.4,0.4167,0.847,0.8769,0.7133,0.6357,0.6971,4,107,156,13.23,30.8,2,1,4,Unknown,Unknown,Unknown,Unknown
2181,addiction_analysis,32,0.5,6.11,3.91,0.86,1.63,8.34,170,0.8,0.64,0.5933,0.6535,0.6489,0.3993,0.3464,0.62,2,117,71,7.39,21.1,1,0,4,Unknown,Unknown,Unknown,Unknown
2182,addiction_analysis,19,1,11.93,5.78,0.26,1.92,6.23,86,0.2,0.16,0.2067,0.9608,0.9576,0.5476,0.6842,0.3186,5,130,47,14.19,38.5,2,1,4,Unknown,Unknown,Unknown,Unknown
2183,addiction_analysis,29,0,8.17,4.6,0.97,4.7,4.73,170,0.8,0.64,0.6267,0.5632,0.741,0.6993,0.5736,0.1043,2,133,41,9.1,27.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2184,addiction_analysis,24,1,5.66,5.95,1.18,2.71,5.38,41,0.5,0.4,0.4167,0.7595,0.8313,0.5648,0.4998,0.1971,4,62,100,8.37,23.1,2,1,4,Unknown,Unknown,Unknown,Unknown
2185,addiction_analysis,20,0.5,5.89,0.71,0.24,2.19,4.55,132,0.8,0.64,0.56,0.5588,0.6657,0.454,0.1732,0.0786,2,100,151,6.61,15.8,0,0,4,Unknown,Unknown,Unknown,Unknown
2186,addiction_analysis,31,1,6.25,3.52,2.65,2.22,6.55,209,0.5,0.4,0.4167,0.7887,0.8166,0.5169,0.5172,0.3643,4,134,125,7.34,20.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2187,addiction_analysis,35,0,9.68,1.51,2.36,1.28,8.72,239,0.2,0.16,0.24,1,0.9384,0.4851,0.7847,0.6743,5,173,168,10.85,26.5,3,1,4,Unknown,Unknown,Unknown,Unknown
2188,addiction_analysis,20,1,11.41,5.55,3.21,0.63,8.87,197,0.5,0.4,0.4167,0.8467,0.7689,0.3616,0.6689,0.6957,4,170,112,14.37,36.8,2,1,4,Unknown,Unknown,Unknown,Unknown
2189,addiction_analysis,34,0.5,8.73,1.38,1,4.9,5.06,157,0.8,0.64,0.6267,0.5715,0.747,0.7188,0.5901,0.1514,2,133,51,10.27,23.9,2,1,4,Unknown,Unknown,Unknown,Unknown
2190,addiction_analysis,20,0.5,8.7,3.25,3.71,2.71,7.43,117,0.5,0.4,0.4167,0.8108,0.8313,0.5648,0.5892,0.49,4,116,173,10.62,26.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2191,addiction_analysis,24,1,8.68,3.23,3.2,4.4,7.86,22,0.2,0.16,0.24,1,1,0.7771,0.7553,0.5514,5,78,103,10.6,26.5,3,1,4,Unknown,Unknown,Unknown,Unknown
2192,addiction_analysis,22,0.5,7.96,3.01,2.81,1.37,4.64,185,0.5,0.4,0.4167,0.741,0.7911,0.4339,0.5675,0.0914,4,138,133,10.74,24.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2193,addiction_analysis,22,0.5,5.29,1.55,1.85,1.17,7.25,42,0.8,0.64,0.5933,0.6262,0.6351,0.3543,0.3223,0.4643,2,59,90,6.63,15.6,1,0,4,Unknown,Unknown,Unknown,Unknown
2194,addiction_analysis,34,0.5,10.96,4.92,0.09,5.61,8.61,152,0.5,0.4,0.45,0.8402,0.9183,0.8482,0.8224,0.6586,4,148,117,11.5,34.8,3,1,4,Unknown,Unknown,Unknown,Unknown
2195,addiction_analysis,18,0.5,4.56,5.64,0.73,0.57,8.02,236,0.5,0.4,0.45,0.8255,0.7671,0.3557,0.6341,0.5743,4,131,91,7.28,19.9,3,1,4,Unknown,Unknown,Unknown,Unknown
2196,addiction_analysis,28,1,3.37,3.69,1.03,0.96,6.76,206,0.5,0.4,0.3833,0.794,0.7788,0.3938,0.2658,0.3943,4,109,164,5.13,14,1,0,4,Unknown,Unknown,Unknown,Unknown
2197,addiction_analysis,19,0,3.84,2.64,2.51,2.45,8.12,76,0.8,0.64,0.5933,0.648,0.6735,0.4794,0.2796,0.5886,2,61,146,5.74,13.6,1,0,4,Unknown,Unknown,Unknown,Unknown
2198,addiction_analysis,31,1,9.28,5.51,2.45,5.06,4.83,119,0.2,0.16,0.2067,0.9258,1,0.8337,0.6063,0.1186,5,122,28,10.82,31.5,2,1,4,Unknown,Unknown,Unknown,Unknown
2199,addiction_analysis,21,1,10.19,5.27,2.22,0.55,5.76,232,0.5,0.4,0.4167,0.769,0.7665,0.3537,0.633,0.2514,4,174,165,11.38,33.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2200,addiction_analysis,34,0.5,3.15,2.31,3.04,4.52,8.36,153,0.5,0.4,0.35,0.834,0.8856,0.7417,0.0926,0.6229,4,86,165,5.64,11.3,0,0,4,Unknown,Unknown,Unknown,Unknown
2201,addiction_analysis,27,1,5.77,3.74,3.01,1.93,8.14,207,0.2,0.16,0.1733,1,0.9579,0.5486,0.3364,0.5914,5,129,27,8.66,20,1,0,4,Unknown,Unknown,Unknown,Unknown
2202,addiction_analysis,35,0.5,5.15,2.47,0.37,4.54,6.63,183,0.5,0.4,0.35,0.7907,0.8862,0.7436,0.1515,0.3757,4,114,29,7.7,16.6,0,0,4,Unknown,Unknown,Unknown,Unknown
2203,addiction_analysis,30,0.5,7.44,4.94,1.02,3.31,6.83,228,0.5,0.4,0.45,0.7958,0.8493,0.6234,0.7188,0.4043,4,151,175,9.26,26,3,1,4,Unknown,Unknown,Unknown,Unknown
2204,addiction_analysis,22,0.5,8.34,1.42,3.1,5.67,6.91,67,0.2,0.16,0.2067,0.9778,1,0.886,0.5786,0.4157,5,94,55,10.15,23,2,1,4,Unknown,Unknown,Unknown,Unknown
2205,addiction_analysis,24,0,4.39,2.55,0.17,5.44,6.81,129,0.8,0.64,0.5933,0.6153,0.7632,0.7716,0.2958,0.4014,2,87,152,6.71,14.8,1,0,4,Unknown,Unknown,Unknown,Unknown
2206,addiction_analysis,33,0,7.52,3.86,1.6,2.28,6.98,142,0.8,0.64,0.6267,0.6195,0.6684,0.4628,0.5545,0.4257,2,117,83,9.86,24.6,2,1,4,Unknown,Unknown,Unknown,Unknown
2207,addiction_analysis,22,0.5,3.71,2.47,0.8,5.66,5.95,108,0.2,0.16,0.1733,0.9538,1,0.8851,0.2758,0.2786,5,73,99,5.71,13,1,0,4,Unknown,Unknown,Unknown,Unknown
2208,addiction_analysis,32,0,11.69,0.98,2.74,4.38,5.81,154,0.2,0.16,0.24,0.9502,1,0.7754,0.8438,0.2586,5,155,113,13.9,30.7,3,1,4,Unknown,Unknown,Unknown,Unknown
2209,addiction_analysis,21,1,10.55,4.09,3.16,3.9,6.41,105,0.5,0.4,0.45,0.7852,0.867,0.6811,0.8103,0.3443,4,126,72,11.72,32.5,3,1,4,Unknown,Unknown,Unknown,Unknown
2210,addiction_analysis,29,0.5,10.01,2.9,3.55,3.86,6.48,173,0.8,0.64,0.6267,0.607,0.7158,0.6172,0.6277,0.3543,2,149,124,11.1,29.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2211,addiction_analysis,24,0.5,6.16,3.27,0.73,5.09,6.28,69,0.8,0.64,0.6267,0.602,0.7527,0.7374,0.5145,0.3257,2,77,24,6.87,20.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2212,addiction_analysis,22,0,4.55,2.04,0.51,2.04,6.94,210,0.8,0.64,0.5933,0.6185,0.6612,0.4393,0.3005,0.42,2,120,70,5.81,14.4,1,0,4,Unknown,Unknown,Unknown,Unknown
2213,addiction_analysis,31,1,7.98,3.62,2.08,1.9,7.45,32,0.8,0.64,0.6267,0.6313,0.657,0.4257,0.568,0.4929,2,77,36,10.49,25.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2214,addiction_analysis,24,0.5,4.77,2.15,0.02,5.11,6,76,0.5,0.4,0.3833,0.775,0.9033,0.7993,0.307,0.2857,4,69,127,7.14,15.2,1,0,4,Unknown,Unknown,Unknown,Unknown
2215,addiction_analysis,33,0,3.94,2.4,1.04,2.79,4.57,82,0.5,0.4,0.3833,0.7392,0.8337,0.5726,0.2825,0.0814,4,64,164,4.83,13.4,1,0,4,Unknown,Unknown,Unknown,Unknown
2216,addiction_analysis,26,0.5,11.38,5.04,1.61,4.35,6.73,32,0.2,0.16,0.24,0.9732,1,0.7729,0.8347,0.39,5,104,176,12.71,36,3,1,4,Unknown,Unknown,Unknown,Unknown
2217,addiction_analysis,20,1,3.96,4.3,2.84,5.02,6.07,133,0.2,0.16,0.2067,0.9568,1,0.8303,0.4498,0.2957,5,85,175,6.77,16.4,2,1,4,Unknown,Unknown,Unknown,Unknown
2218,addiction_analysis,20,0,10.92,5.72,3.88,4.47,8.32,186,0.2,0.16,0.24,1,1,0.7831,0.8212,0.6171,5,162,70,12.81,35.9,3,1,4,Unknown,Unknown,Unknown,Unknown
2219,addiction_analysis,28,0.5,7.94,0.99,0.63,1.5,5.67,175,0.8,0.64,0.6267,0.5868,0.645,0.3866,0.5669,0.2386,2,134,109,9.43,21.3,2,1,4,Unknown,Unknown,Unknown,Unknown
2220,addiction_analysis,30,0,3.02,3.59,3.11,0.62,6.66,107,0.8,0.64,0.56,0.6115,0.6186,0.3006,0.0888,0.38,2,67,36,5.19,12.9,0,0,4,Unknown,Unknown,Unknown,Unknown
2221,addiction_analysis,33,0.5,6.37,0.88,2.29,4.28,5.85,223,0.2,0.16,0.1733,0.9512,1,0.7669,0.354,0.2643,5,140,93,8.38,17.2,1,0,4,Unknown,Unknown,Unknown,Unknown
2222,addiction_analysis,21,0,6.86,2.02,2.17,3.36,7.53,82,0.5,0.4,0.4167,0.8132,0.8508,0.6283,0.5351,0.5043,4,88,147,9.31,20.2,2,1,4,Unknown,Unknown,Unknown,Unknown
2223,addiction_analysis,32,0.5,6.91,2.59,1.28,5.44,6.67,112,0.8,0.64,0.5933,0.6118,0.7632,0.7716,0.3699,0.3814,2,100,98,8.17,21.2,1,0,4,Unknown,Unknown,Unknown,Unknown
2224,addiction_analysis,27,0.5,5,4.71,2.15,4.11,4.96,240,0.2,0.16,0.2067,0.929,1,0.7523,0.4804,0.1371,5,136,120,7.5,19.6,2,1,4,Unknown,Unknown,Unknown,Unknown
